Run Event PX1 PY1 PZ1 E1 PX2 PY2 PZ2 E2
166033 1413338828 34.8757 -6.89134 8.18218 36.4794 -31.8977 12.9917 62.2795 71.1687 
166033 1413438836 11.9468 -30.8284 -14.407 36.0649 -23.0184 23.3454 -128.963 133.065 
166033 1413513044 -45.9274 26.8493 171.446 179.51 9.5999 -8.20836 -15.7333 20.176 
166033 1413949132 18.1778 4.72275 11.2321 21.8837 -16.0441 -8.46162 -79.6994 81.7374 
166033 1413000115 -40.5085 22.6687 160.768 167.335 30.1416 -9.84401 24.5975 40.1306 
166033 1412931440 5.24572 -19.4005 -35.3024 40.6221 -1.36196 15.5841 -52.7058 54.9784 
166033 1413246096 4.69112 16.3681 5.53592 17.9044 -3.81214 -10.9641 20.8528 23.8659 
166033 1413970224 4.54485 -32.219 -128.517 132.572 -22.4448 -4.29948 -10.7423 25.2518 
166033 1413223007 17.1828 -1.10798 -49.2316 52.1558 -9.6408 6.23186 4.56297 12.3532 
166033 1413255519 -6.06189 -49.6993 -17.6314 53.0814 17.2581 30.1272 -30.1735 45.9992 
166033 1413424535 -14.5642 32.6259 50.0881 61.5254 9.83529 -29.237 -14.8166 34.2209 
166033 1413450575 15.3296 -14.4192 10.4414 23.4932 -6.35878 13.1667 17.5753 22.8624 
166033 1412920253 37.137 22.7647 12.3887 45.2865 -33.7801 -24.1753 70.2121 81.5799 
166033 1413264998 27.1019 -11.0319 22.5981 36.9715 -20.8237 17.2195 -44.9984 52.488 
166033 1413391643 -13.3553 10.2179 8.99092 19.0684 12.7456 -7.71049 61.1021 62.8917 
166033 1413327401 -38.9584 -2.70936 -21.097 44.3867 37.6756 0.688031 18.2281 41.8592 
166033 1412934631 -13.8626 -22.7577 -17.3457 31.7955 0.108258 22.9862 64.0968 68.0939 
166033 1413556143 1.99225 -13.4511 -36.1688 38.6404 2.44077 9.77221 13.1192 16.5399 
166033 1413644726 -4.1294 13.9621 14.4484 20.5122 6.26568 -11.8881 18.7897 23.1006 
166033 1414619433 -14.283 11.0924 22.1728 28.6126 -1.71904 -16.6245 -18.1622 24.6819 
166033 1414839436 -3.68131 49.6926 -26.7819 56.5701 1.68907 -44.0601 -39.0107 58.8725 
166033 1415066168 -0.4434 -23.7673 -125.912 128.136 -2.03082 11.8382 33.0692 35.1829 
166033 1414599743 35.8086 10.4459 62.2665 72.5844 -24.7552 -9.53692 38.2704 46.5661 
166033 1414942983 -18.4435 15.87 -36.5592 43.9158 20.9342 -4.98278 13.2227 25.2568 
166033 1414804686 -36.3084 -29.7358 -52.197 70.1929 24.6126 25.3843 -118.948 124.092 
166033 1414983173 18.0961 23.8512 -70.0942 76.2204 8.6585 -19.8834 -62.9796 66.6089 
166033 1415089157 -12.9963 9.96369 -4.70467 17.0386 7.24962 -10.4682 8.83112 15.4961 
166033 1414287763 15.8776 -30.3747 -30.702 46.0145 -3.5536 9.39939 -0.51594 10.0619 
166033 1414600779 -21.7332 -12.1098 93.0004 96.2708 5.0991 9.20939 -20.1702 22.7519 
166033 1414090823 10.2327 20.1752 -12.615 25.9015 -3.25204 -10.2407 8.04753 13.4242 
166033 1414502055 -38.7513 -30.5465 -151.679 159.503 19.2862 6.34066 -35.6228 41.0018 
166033 1414294566 -16.4177 -26.1057 -111.07 115.272 0.141214 10.149 9.76628 14.0856 
166033 1414845974 -30.6073 6.34572 -133.636 137.243 9.17427 -9.19647 -37.8514 40.0183 
166033 1415438608 8.5897 -20.5129 -37.8136 43.8683 -12.8419 12.2598 4.37003 18.2843 
166033 1415754019 -22.2371 -37.615 -100.858 109.917 21.8143 37.4899 -104.587 113.225 
166033 1415427633 -47.8416 -8.45977 213.24 218.704 36.6064 0.787349 76.0726 84.4256 
166033 1415745209 28.4407 4.01295 30.5887 41.9601 -14.1154 -2.15993 4.20782 14.8867 
166033 1416184041 11.8098 -4.78082 17.0147 21.2563 8.58175 -3.18887 10.2888 13.7723 
166033 1415293753 -22.5239 -7.86422 25.5344 34.9454 8.21759 3.27772 -9.62268 13.0717 
166033 1415515361 -38.5894 -4.44157 -21.3977 44.3479 13.1098 19.9079 12.568 26.9471 
166033 1416165625 -68.9771 0.270769 -248.569 257.962 27.9961 -2.89064 -76.4714 81.4863 
166033 1416000311 44.8653 20.1413 -34.3872 60.0087 13.9533 -26.1821 36.197 46.8019 
166033 1416016927 1.65267 26.7526 -63.1533 68.6059 -5.45235 1.21141 13.5661 14.6709 
166033 1415521763 -6.07094 17.7444 3.95123 19.1659 4.04277 -11.6181 64.7204 65.8791 
166033 1415781587 35.1094 -39.0841 -288.197 292.946 -35.5562 12.342 -122.528 128.178 
166033 1415251938 -10.9723 -12.1825 4.01993 16.8809 11.2982 2.22234 15.4501 19.269 
166033 1415342042 31.9038 -32.484 25.6362 52.252 -34.6613 28.7159 36.0819 57.6881 
166033 1415525258 -32.8179 16.325 -203.154 206.434 32.4419 -10.9174 -46.099 57.4176 
166033 1415216484 -17.4123 44.9491 -18.6596 51.6894 24.0748 3.01821 -9.89896 26.2049 
166033 1415584798 46.2334 10.8155 80.3379 93.3203 -42.968 -0.0164897 72.5683 84.3351 
166033 1416283750 -4.00073 -4.77731 21.242 22.1371 -1.72104 -5.1394 14.1632 15.1649 
166033 1415361068 -10.0304 -17.2483 -21.5523 29.3703 -12.5533 -1.26055 -49.0925 50.6878 
166033 1415599540 -36.876 9.57843 90.4286 98.127 31.5897 -14.3484 0.802408 34.7049 
166033 1415912324 9.80453 -27.0162 164.575 167.066 -4.61107 15.568 -27.4618 31.9026 
166033 1415190178 -12.986 -39.4404 -5.12541 41.8384 -29.459 15.0104 -84.403 90.6477 
166033 1415229818 -5.22148 39.2363 -5.4901 39.9612 9.43447 -4.68368 -19.7186 22.3555 
166033 1415535930 -0.328863 -26.2464 -40.3467 48.1336 -1.68172 17.3566 -8.15413 19.2502 
166033 1415524848 -5.45645 51.4887 -14.4635 53.7592 21.9394 -38.4097 -14.7344 46.6234 
166033 1415858304 -1.54888 38.1974 140.911 146.005 -20.1216 -16.5171 2.52539 26.1547 
166033 1415210029 9.20696 -15.6316 14.2637 23.0774 1.18987 10.082 11.906 15.6466 
166033 1415412885 28.507 13.0297 -32.1701 44.9148 -16.9485 -1.14585 -68.1694 70.254 
166033 1415452325 7.26248 18.197 100.863 102.748 -10.103 -14.8559 86.5821 88.4263 
166033 1415579413 3.9457 17.1713 11.7044 21.1522 3.55932 -11.9954 47.4806 49.1016 
166033 1416487696 28.1816 -2.69648 108.298 111.938 -17.0187 3.43777 -28.9001 33.7146 
166033 1417038128 25.9941 44.1272 -226.737 232.449 -27.6783 -24.4752 -97.5802 104.341 
166033 1417184696 2.71513 26.1432 -136.815 139.317 2.94346 -13.9759 -12.109 18.7248 
166033 1417416728 11.725 -13.1288 -31.0952 35.7317 6.95853 -12.3047 -26.1745 29.7478 
166033 1417269459 0.90823 -27.0268 147.586 150.043 5.48642 3.34852 -0.389955 6.43937 
166033 1417043545 6.19464 -25.1318 -66.5534 71.4097 -17.3257 15.9142 -88.3723 91.45 
166033 1416810599 20.528 -0.0159817 20.5775 29.066 -12.0524 -4.4599 17.5 21.7117 
166033 1416557425 22.0297 6.10872 -59.7884 64.0099 -9.51532 2.6155 -20.4925 22.7448 
166033 1417299003 1.86688 32.0685 16.7039 36.2063 9.37343 -16.9245 35.5025 40.4318 
166033 1416619186 -5.52204 104.163 157.59 188.984 -0.959415 -22.5326 30.7816 38.1595 
166033 1416482740 -47.2296 32.0627 -2.24425 57.1287 7.39604 -9.5076 -22.4393 25.468 
166033 1416499044 -12.7894 12.8996 -16.8284 24.7621 7.24397 -8.00713 13.6101 17.3731 
166033 1416600796 -10.0127 -14.6884 9.89372 20.3442 4.3015 11.1888 -12.0827 17.0201 
166033 1416478718 23.0666 -14.6433 16.2292 31.7787 -18.2734 8.33422 16.613 26.0647 
166033 1416598775 25.3776 19.2603 -81.2604 87.2824 -7.20228 -12.9512 16.091 21.8753 
166033 1416624103 10.6982 7.72621 22.6413 26.2064 7.83734 5.73168 33.2897 34.6768 
166033 1416652965 -34.0063 -45.0442 -131.72 143.303 -8.64694 31.7672 -14.801 36.097 
166033 1416402084 7.01103 45.0455 2.55565 45.6594 -6.0118 -44.2469 28.0716 52.7442 
166033 1416417804 -23.8983 21.7314 -61.1895 69.1921 -9.35517 -5.0709 42.7427 44.0473 
166033 1416606428 -91.2553 56.3427 341.234 357.69 29.0349 49.3848 95.884 111.694 
166033 1416950716 12.9125 14.6509 -34.0192 39.2261 -6.44555 -10.6159 20.6396 24.0881 
166033 1416931388 48.3159 -21.1964 89.9521 104.284 -14.0335 -4.27225 -14.8024 20.8399 
166033 1416332330 -1.31013 -51.4439 -3.80949 51.6014 15.3129 39.6285 -4.80992 42.7556 
166033 1416923682 15.9085 11.665 -8.54897 21.4997 -1.04887 12.9194 -6.89715 14.6827 
166033 1417127808 -20.1152 17.5145 -31.0393 40.9246 -5.08402 5.4962 -12.936 14.9464 
166033 1416533422 7.11578 43.0968 -4.85731 43.9495 -4.3338 -38.2009 34.8213 51.8711 
166033 1416718270 -40.1031 43.379 60.7188 84.7158 10.2295 -25.2838 1.12502 27.298 
166033 1417381646 -3.83344 32.2109 22.4262 39.4357 7.78254 -30.6295 11.2674 33.5513 
166033 1417892381 6.52516 18.2842 -16.0392 25.1822 -8.687 -1.91904 -26.0123 27.4916 
166033 1418245309 10.2909 2.94805 -16.156 19.3806 5.63166 1.7106 -8.88525 10.6578 
166033 1418455107 -9.61382 13.9861 -10.3813 19.895 -7.96117 7.26418 -8.53641 13.7484 
166033 1418411083 -11.9713 17.2325 39.0022 44.2882 12.247 -12.4803 -19.1749 25.9504 
166033 1417777441 14.4586 -8.88084 -21.5141 27.4003 11.8965 0.810874 -5.25793 13.0319 
166033 1417850438 44.2061 15.7257 19.9388 50.9807 -40.5627 -12.6195 16.8245 45.6908 
166033 1418012668 -27.2066 -10.0099 -15.1551 32.712 -10.0707 -8.04811 -10.6523 16.7231 
166033 1418561260 30.9922 74.3561 -202.349 217.795 39.466 -21.8395 -102.847 112.303 
166033 1418162593 -20.5254 -6.78271 -4.09965 22.0024 9.22511 -1.09902 -9.80194 13.5051 
166033 1417565510 -16.8906 -22.587 -41.8956 50.5045 3.44217 4.79056 6.97069 9.13174 
166033 1417569542 8.19432 -56.04 -59.632 82.2411 -4.66723 29.6654 -2.1454 30.1069 
166033 1417732232 -0.554967 39.9157 23.6383 46.3933 6.16361 -38.7835 78.2899 87.5868 
166033 1418443248 21.9084 -38.7832 73.9639 86.341 -12.6167 16.5561 15.2972 25.8319 
166033 1417498349 8.71935 15.9075 30.5806 35.5562 -13.3346 -0.607448 -4.9023 14.2202 
166033 1417524709 17.6171 -48.581 178.269 185.608 -26.5053 39.0941 145.2 152.689 
166033 1418343991 15.1878 10.5677 45.2473 48.8841 -14.4471 -1.32458 -10.676 18.0125 
166033 1417964598 43.5008 14.1137 56.1208 72.3952 -17.7767 11.3033 4.87173 21.6219 
166033 1418268350 18.6569 -13.5917 -112.736 115.074 -10.2171 5.20883 -22.7889 25.5119 
166033 1417708042 38.4115 -1.97781 70.6303 80.4238 -24.3937 14.6302 47.4827 55.3507 
166033 1417745162 76.3675 86.5579 -352.98 371.374 -20.3879 1.27508 -85.9626 88.3564 
166033 1417547606 -8.59268 51.8873 292.732 297.419 3.20239 -13.0042 -16.7618 21.4551 
166033 1418716010 -34.7697 21.0038 -56.1122 69.2725 36.9281 -15.1368 4.13853 40.124 
166033 1419153330 -22.9042 -4.77072 11.3249 25.9926 7.48732 20.9883 117.35 119.447 
166033 1419616498 -24.8544 21.6009 -72.4512 79.5834 28.5612 -16.2983 3.51332 33.0714 
166033 1418666253 20.1145 74.5914 90.7875 119.209 -9.11475 35.1719 -19.977 41.4634 
166033 1419208485 40.14 -0.35087 40.5093 57.0293 -31.6443 -1.65482 102.579 107.362 
166033 1418709611 -21.8109 -4.95307 29.9737 37.3988 -14.8732 -8.38477 29.3959 33.9946 
166033 1418898267 2.97864 17.1738 95.2086 96.7909 -13.2781 -2.57455 -2.15509 13.696 
166033 1419078443 21.5471 2.6877 33.5047 39.9257 12.1847 7.3305 -8.6287 16.633 
166033 1419466099 -17.8706 32.3919 -140.074 144.877 13.8017 -31.134 -17.9325 38.4888 
166033 1419035073 20.7117 9.84508 -15.7261 27.8067 16.0297 4.79684 -24.1935 29.4158 
166033 1419342041 -5.39313 27.2532 -43.3013 51.4473 12.657 -1.4812 37.9299 40.0134 
166033 1419101131 1.12017 45.465 10.1088 46.5887 4.27759 -33.3038 79.5362 86.3333 
166033 1419157763 -0.811624 19.4905 -35.6156 40.608 10.1974 -3.18477 -19.5283 22.2595 
166033 1419221803 1.79459 44.4381 -58.8938 73.8 0.462638 -43.6275 -57.4751 72.1593 
166033 1419214725 -37.6844 -22.4248 11.766 45.4029 27.1067 22.078 59.6806 69.1664 
166033 1419398141 26.5865 26.9694 38.3438 53.8928 -23.8628 -21.02 -16.7944 35.9629 
166033 1419087550 -46.6514 10.0133 -144.302 151.986 41.2264 -10.905 -98.5401 107.372 
166033 1419541646 11.3381 -22.0953 -30.5074 39.3377 -1.79977 10.3127 -37.8378 39.2593 
166033 1419583334 -22.5609 -32.9078 11.6667 41.5695 9.1831 6.71075 4.54137 12.2469 
166033 1419544870 17.384 -8.8385 -19.4036 27.5104 11.7789 -6.36066 -12.3748 18.2301 
166033 1418914228 3.86471 -23.6533 25.7467 35.1754 -5.66279 11.1926 -36.6303 38.7184 
166033 1419251052 30.8112 45.1981 149.044 158.765 -19.4712 -38.6126 -4.50207 43.4779 
166033 1419295185 -14.9674 -5.4478 -76.2626 77.9082 10.1572 -1.11793 -24.7169 26.7459 
166033 1419687945 30.3559 -4.18823 0.654209 30.6504 -16.1638 -5.77172 -10.7937 20.2752 
166033 1419173064 -25.7684 26.9316 81.4077 89.5351 6.38838 -25.4312 -1.47596 26.2628 
166033 1419216192 10.9775 -20.4475 -10.7013 25.5563 1.90578 -12.1521 -5.7399 13.5739 
166033 1418701926 29.7828 36.2931 71.2459 85.324 -29.3492 -32.4872 36.7706 57.1741 
166033 1419233062 -4.8715 27.6637 -16.1422 32.3973 -7.48553 -25.4776 80.9307 85.1758 
166033 1419639692 0.42626 -19.2401 66.8853 69.5989 -12.132 -1.10646 25.5831 28.3356 
166033 1419692212 19.6675 -8.91743 -32.6374 39.1348 -18.9362 7.60218 -86.1035 88.4883 
166033 1418996554 -3.28754 40.3541 -57.8253 70.5906 1.47581 -31.4731 0.799144 31.5178 
166033 1419176362 -32.9999 -8.59041 -112.193 117.261 -30.3548 8.79305 9.09259 32.8847 
166033 1418623935 43.5222 -28.5432 93.3196 106.852 -21.3826 25.9708 20.3966 39.341 
166033 1419600295 26.5504 14.722 132.64 136.07 -13.3396 3.78232 -56.6132 58.2864 
166033 1419608735 12.4517 17.3418 -19.6108 28.9891 15.7303 13.9015 -63.4613 66.8433 
166033 1419630495 -35.6788 -34.2402 -15.2081 51.7364 6.76982 5.40093 -24.3081 25.8047 
166033 1419016888 -17.6505 24.7001 26.0544 40.0058 19.596 -15.9962 114.959 117.709 
166033 1419570872 0.0919152 18.1097 -12.0995 21.78 2.78507 6.57729 -7.7507 10.54 
166033 1419993858 -20.1476 -18.2253 29.9404 40.4291 8.74176 7.7428 18.233 21.652 
166033 1420426658 -11.5183 -3.79118 20.6323 23.9319 8.79962 5.66997 15.015 18.3039 
166033 1420750613 -3.89197 -20.6402 -73.7844 76.7157 4.50857 14.9862 23.2258 28.0063 
166033 1420116595 19.3059 3.7667 7.57733 21.079 12.8064 2.32054 4.31426 13.7114 
166033 1420137355 -4.39822 -21.4077 0.221606 21.856 0.66351 -5.75109 0.50563 5.81127 
166033 1420069569 -13.9473 12.1384 72.8882 75.1968 9.55849 -0.584624 -32.8797 34.2459 
166033 1420751953 5.91771 -13.8257 -2.19969 15.1989 0.0901335 14.3787 -7.66158 16.2928 
166033 1420125612 -32.6515 -44.0089 -87.2761 103.053 21.1759 25.0964 -14.1377 35.7508 
166033 1419804465 -45.5583 -19.1842 55.4579 74.2912 39.1998 19.8989 34.8663 56.1093 
166033 1419805702 -16.5737 -5.29811 -25.2712 30.6821 13.5674 -0.317652 -66.001 67.3818 
166033 1420263102 -16.4183 -40.9409 77.9893 89.5994 24.5231 16.1192 -100.471 104.669 
166033 1420707830 -27.131 -9.60228 -10.0263 30.4765 -5.73545 -1.55097 16.8456 17.8627 
166033 1420861352 5.0769 -22.9333 -41.7378 47.8931 -4.01871 16.3757 28.3658 32.999 
166033 1420054639 29.0408 -27.4901 -1.49145 40.0162 -22.4632 14.9174 33.0146 42.6273 
166033 1420188263 11.8307 16.6552 10.6208 23.0253 -8.99396 -15.4456 -34.2315 38.6167 
166033 1420471975 -14.7153 22.3596 -26.2877 37.5171 8.28129 -14.4209 -6.46719 17.8428 
166033 1419951084 8.15757 46.186 280.439 284.334 17.8141 -18.6768 -21.898 33.848 
166033 1420082596 23.8019 -38.8709 117.437 125.972 -26.4272 33.621 75.7129 86.9553 
166033 1420370058 3.85144 -18.4009 -13.8382 23.3435 -4.71953 15.8938 38.5176 41.9344 
166033 1420888314 12.4854 -14.8553 -6.70597 20.5313 -10.1173 7.46283 -13.6797 18.5792 
166033 1420477391 -39.7451 2.02197 110.826 117.754 19.9896 -1.57712 39.7217 44.4959 
166033 1419963384 -1.48319 -30.0379 77.0238 82.687 1.65164 19.2916 -14.8675 24.4118 
166033 1421353922 -30.5983 -13.5649 7.69774 34.3441 27.0382 17.1465 99.2284 104.266 
166033 1421920195 -16.9082 -19.2023 -30.0081 39.4348 12.5341 20.7768 37.7479 44.874 
166033 1420997331 1.6278 -40.6922 33.5695 52.777 15.5081 22.9142 40.1371 48.7499 
166033 1421528836 3.33074 -10.369 6.92638 12.9068 -4.5496 2.72269 -3.41664 6.30756 
166033 1421090661 -17.1912 30.7147 13.2105 37.5958 2.19234 -16.7714 -9.58712 19.4422 
166033 1421210125 23.2484 12.1875 -42.824 50.2287 -14.4115 -11.5726 -22.8698 29.4049 
166033 1421275461 21.5268 -10.6503 31.9741 39.9897 -8.61236 1.90217 -1.97273 9.03785 
166033 1421528082 -17.7635 -7.47893 -23.0228 30.0254 10.4665 1.97378 -52.8989 53.9605 
166033 1420964516 19.2185 -10.6466 32.897 39.559 -5.85967 2.48282 0.825669 6.41731 
166033 1421099900 10.8546 26.2589 -37.9713 47.4255 -5.02085 -16.1848 22.7301 28.3516 
166033 1421502069 37.5429 18.453 33.0548 53.316 -37.6839 -16.1103 -2.6626 41.0696 
166033 1421929813 12.9625 -46.2686 -17.9821 51.3047 -6.56776 -16.3174 44.222 47.5918 
166033 1421563545 3.70559 31.3232 -48.5809 57.9222 -11.3213 11.409 -46.1847 48.9016 
166033 1421244214 -41.8973 26.7039 -55.2186 74.2804 46.4452 -8.32548 -7.72016 47.8129 
166033 1421501240 12.8191 -17.6979 -41.6726 47.0548 16.9265 -7.55262 -7.67769 20.0623 
166033 1422014077 -61.5418 39.0119 -251.871 262.199 25.8064 -11.3588 -28.7373 40.2594 
166033 1421142224 9.18728 4.09402 44.9909 46.1015 -2.94428 8.70795 -7.61109 11.9342 
166033 1421242328 -16.0793 -52.0759 8.60146 55.1764 0.371605 31.5233 -28.8881 42.7595 
166033 1421695601 48.6774 -2.06838 18.6647 52.1742 -42.4507 0.453871 21.1223 47.4175 
166033 1422395638 -25.6699 15.3985 2.18179 30.0136 24.2796 -12.284 -90.1088 94.1275 
166033 1422427566 52.7264 -7.39554 -37.493 65.119 -34.2965 -6.76994 -15.2873 38.1547 
166033 1422949228 -14.5594 13.1186 4.77646 20.1715 1.26179 10.8252 -7.33817 13.1387 
166033 1423216420 42.2307 68.6744 -3.19576 80.6835 -20.906 -12.3867 13.381 27.7406 
166033 1422390762 -19.221 -5.73925 39.0986 43.9441 -10.2909 1.84549 11.9339 15.8659 
166033 1422513092 -12.004 37.0663 20.0636 43.8241 10.8811 -21.4629 -35.489 42.878 
166033 1422219898 -55.0345 21.3987 7.21718 59.4877 38.5278 -0.802739 2.09667 38.5932 
166033 1422542274 -21.8724 33.7235 -165.334 170.15 24.382 -2.47282 -77.2474 81.0417 
166033 1423197359 16.9875 -12.5408 -20.6413 29.5282 -15.4666 11.4037 86.9309 89.0295 
166033 1422424185 10.5506 -23.3106 -21.5162 33.4312 -5.27324 17.7835 22.8839 29.4573 
166033 1422724049 36.0885 11.765 -20.0426 42.9244 -36.9223 -5.96132 -120.699 126.361 
166033 1422823089 -15.5377 -13.7118 10.5264 23.2431 -8.85521 -9.89364 7.65121 15.3245 
166033 1422417792 -19.521 42.8946 -43.6311 64.2237 12.2797 -22.1001 -57.8076 63.0946 
166033 1422193215 -33.5195 2.79595 26.5878 42.8752 29.0899 5.9473 162.345 165.038 
166033 1422774223 39.3323 7.61109 20.825 45.1513 -35.8988 -12.7914 -24.9267 45.5377 
166033 1423196895 -20.4069 -3.79609 8.14082 22.2963 -2.52235 -11.9976 22.841 25.9232 
166033 1422234013 50.429 26.5841 -2.01416 57.0426 -26.5657 -9.7244 29.0867 40.575 
166033 1422618157 43.3586 -30.1903 102.888 115.66 -30.0289 12.6963 78.8418 85.3169 
166033 1422976917 -25.2148 -36.3415 -74.6418 86.7634 11.7707 36.6643 -18.9472 42.9164 
166033 1422950393 5.38825 -17.6623 17.5314 25.4625 -8.2846 11.7768 -81.2947 82.56 
166033 1422980937 -56.4069 -13.5973 -216.473 224.115 -13.5423 -35.6287 -19.4487 42.7908 
166033 1423004040 -41.405 -1.79552 -53.4328 67.6215 23.1383 30.0099 -70.2058 79.7799 
166033 1423517574 -16.641 -4.46141 -94.7405 96.2943 10.9143 5.0259 6.6065 13.7123 
166033 1423745979 8.51066 -18.843 -21.3809 29.7428 -4.70401 15.3657 64.2046 66.1851 
166033 1424286721 25.8117 0.967945 41.678 49.033 -18.3479 -2.28805 22.4542 29.0873 
166033 1424285193 9.71172 46.0101 -156.142 163.07 -3.95016 -31.2402 -15.0778 34.9127 
166033 1423523564 -17.1658 -18.7341 -86.638 90.2872 7.0068 4.73057 11.0945 13.9485 
166033 1423552956 51.8765 -58.67 43.9737 89.8166 -14.4381 21.6249 34.122 42.8999 
166033 1423589932 52.2979 -52.3842 22.9884 77.509 -31.6425 -4.87255 -0.0603167 32.0155 
166033 1423901362 11.0726 -6.92548 -18.7463 22.847 -9.97836 4.50726 -5.03369 12.0508 
166033 1423610292 7.41808 10.0231 -9.71845 15.8095 -2.69923 -4.86909 -29.2174 29.7431 
166033 1423781636 30.8346 48.9625 27.3132 63.9853 13.7555 -1.28424 4.33731 14.4801 
166033 1424161474 54.2144 9.80952 -78.4403 95.8556 -5.45959 -8.52321 6.46909 12.0125 
166033 1424137056 -18.0381 23.4114 -55.4727 62.8545 20.5693 -15.5901 -89.7195 93.3581 
166033 1424147836 29.8817 0.893256 40.6416 50.4525 14.8456 6.16094 15.8362 22.564 
166033 1423802133 6.66065 16.358 -41.0719 44.7085 3.53683 -15.1436 -39.0334 42.0172 
166033 1424151843 41.5618 -27.0257 -70.3132 86.0332 -37.1533 20.3853 -57.3998 71.3489 
166033 1424111859 -11.5878 16.2193 -23.6392 30.9218 1.80239 13.1989 -9.30917 16.2517 
166033 1423432786 12.4187 -13.7316 -32.9884 37.8288 4.75739 -13.0941 -67.7389 69.1567 
166033 1423302993 -3.80582 14.466 23.0245 27.4569 -3.22346 11.4114 17.2914 20.9667 
166033 1423602585 -15.2966 -11.5402 34.6852 39.6261 1.7027 -11.5674 8.17958 14.2692 
166033 1423574337 -17.434 -16.5802 3.74424 24.3489 16.4255 16.9514 -12.1784 26.5605 
166033 1424140551 46.2272 -6.07631 -188.703 194.377 -11.4058 12.9638 51.6146 54.4263 
166033 1424215550 69.3404 22.1437 122.564 142.55 -3.52155 14.0845 14.2331 20.3312 
166033 1423553461 -9.71255 -15.6605 34.537 39.1458 3.49664 8.87537 0.28242 9.5435 
166033 1423245535 -19.6528 2.58064 35.771 40.8957 11.4686 -2.93842 -32.702 34.779 
166033 1423862903 46.1565 11.8151 8.07884 48.3248 -39.3311 -13.1826 30.4929 51.4833 
166033 1423353763 -41.808 21.3584 7.404 47.528 22.7352 -9.20703 11.8049 27.2216 
166033 1423800443 -13.7787 4.46753 -21.0888 25.5841 -12.693 2.20974 -16.0173 20.556 
166033 1423616625 49.0117 10.4165 -0.223458 50.1069 -40.9072 -3.17986 25.7365 48.4343 
166033 1424239079 -22.4985 42.3557 27.2324 55.1525 7.05126 -38.6748 3.96751 39.512 
166033 1423611920 -11.6466 57.4312 -30.8869 66.2418 2.95435 -35.4844 -29.8159 46.442 
166033 1423838232 -53.2742 8.63117 -28.2549 60.9178 29.0895 7.74884 26.3347 39.997 
166033 1424045806 -4.56922 -19.9989 -61.5581 64.8863 10.9439 15.0871 -51.3722 54.6488 
166033 1424366158 -43.0924 -38.7291 -42.0181 71.571 27.8831 2.42968 -76.2019 81.1794 
166033 1424409665 -28.6906 -16.3805 1.88654 33.0913 30.1822 6.61381 -57.6689 65.4248 
166033 1424913582 -10.5196 39.1672 -54.8271 68.1963 4.3154 -37.3655 -138.835 143.84 
166033 1425023436 -19.5307 -30.5249 -41.3125 54.954 18.4431 21.6908 73.4878 78.8105 
166033 1424634666 -6.92065 6.48856 -15.7782 18.4106 -5.24055 7.53694 -16.8468 19.1855 
166033 1425276414 -18.8292 -1.22933 16.0563 24.7761 9.92032 0.360391 -12.8614 16.2468 
166033 1424764210 23.3029 37.1054 -108.538 117.048 -22.2979 -34.3206 -209.413 213.375 
166033 1425070962 -15.8538 2.18338 -1.48515 16.0722 10.4435 -2.53734 14.5538 18.0919 
166033 1425049893 5.4457 -14.6749 18.5474 24.2696 -8.19113 11.2918 -26.0067 29.5118 
166033 1424573255 -24.9511 -9.00485 47.222 54.1624 6.04092 -11.1037 2.48076 12.8818 
166033 1424769903 43.0307 -31.816 -315.323 319.832 -43.0719 4.25862 -130.683 137.664 
166033 1425104119 -3.28482 21.1447 -7.14295 22.559 -1.32661 -19.9266 -15.6364 25.3638 
166033 1425403055 -11.1218 -10.4946 -29.5893 33.307 -5.25805 -0.883766 -1.53695 5.54891 
166033 1424486639 29.8884 -6.46063 50.404 58.9544 -9.27627 5.0614 -55.227 56.2289 
166033 1424915009 -44.2628 -17.0872 88.641 100.541 30.1071 32.6846 13.1997 46.3568 
166033 1425057889 -46.3033 -13.5298 120.708 129.99 45.5727 -14.0236 114.365 123.907 
166033 1424589840 4.95379 -59.2707 117.955 132.102 12.9607 33.3496 -17.0254 39.6237 
166033 1425072973 -55.7377 20.0981 28.2478 65.6397 47.9223 -32.1431 -42.5232 71.6795 
166033 1425351573 22.3386 16.6156 36.6874 46.055 -7.60587 -1.06211 -34.963 35.7964 
166033 1424967199 -22.1018 47.5367 158.97 167.391 20.8089 -24.8509 167.004 170.12 
166033 1425083984 -30.9359 7.00225 -10.6365 33.4544 26.1769 -7.67935 70.7536 75.8305 
166033 1425276192 22.0984 -16.489 -0.533384 27.5773 -26.2155 1.62944 100.949 104.31 
166033 1425482640 96.341 68.6423 -111.276 162.406 -20.0741 -0.0985244 -7.72308 21.5087 
166033 1425860507 148.286 -54.2108 -166.978 229.803 6.69985 5.89734 12.6244 15.461 
166033 1426320763 50.6602 3.63019 -18.6447 54.1041 -32.7728 13.11 14.0919 38.0067 
166033 1425792430 -43.0225 -26.7989 -143.805 152.476 32.1896 21.9806 -148.222 153.262 
166033 1425875726 5.07644 16.7067 32.7588 37.1218 -3.71776 -12.8951 -19.2234 23.4445 
166033 1426592404 4.20945 -9.90536 21.4134 23.966 4.40749 -9.05292 32.3589 33.8892 
166033 1425707458 -8.64025 -36.2668 -49.3351 61.8376 4.93689 4.75928 -10.5271 12.5636 
